ID,Year,Competition,Round,GameTimeUTC,GameTimeLocal,HomeTeam,AwayTeam,Ground,Score,Result,HomeOdds,AwayOdds,TipstersPick,TipOutcome
6234,2018,HA,21,2018-08-11 06:35:00+00:00,2018-08-11 16:35:00+10:00,Port Adelaide,West Coast,Adelaide,58-62,West Coast,1.38,3.2,Port Adelaide,0
6235,2018,HA,21,2018-08-11 09:25:00+00:00,2018-08-11 19:25:00+10:00,Collingwood,Brisbane,Docklands,104-73,Collingwood,1.25,4.15,Collingwood,1
6236,2018,HA,21,2018-08-11 09:25:00+00:00,2018-08-11 19:25:00+10:00,GWS,Adelaide,Canberra,106-92,GWS,1.5,2.68,GWS,1
6237,2018,HA,21,2018-08-12 03:10:00+00:00,2018-08-12 13:10:00+10:00,North Melbourne,Western Bulldogs,Docklands,85-92,Western Bulldogs,1.3,3.7,North Melbourne,0
6238,2018,HA,21,2018-08-12 05:20:00+00:00,2018-08-12 15:20:00+10:00,Melbourne,Sydney,MCG,78-87,Sydney,1.33,3.5,Melbourne,0
6239,2018,HA,21,2018-08-12 06:40:00+00:00,2018-08-12 16:40:00+10:00,Fremantle,Carlton,Perth,101-72,Fremantle,1.27,4.0,Fremantle,1
6240,2018,HA,22,2018-08-17 09:50:00+00:00,2018-08-17 19:50:00+10:00,Richmond,Essendon,MCG,81-73,Richmond,1.48,2.75,Richmond,1
6241,2018,HA,22,2018-08-18 03:45:00+00:00,2018-08-18 13:45:00+10:00,Collingwood,Port Adelaide,MCG,115-64,Collingwood,1.48,2.75,Collingwood,1
6242,2018,HA,22,2018-08-18 04:10:00+00:00,2018-08-18 14:10:00+10:00,Geelong,Fremantle,Kardinia,158-25,Geelong,1.06,10.5,Geelong,1
6243,2018,HA,22,2018-08-18 06:35:00+00:00,2018-08-18 16:35:00+10:00,GWS,Sydney,Showground,60-80,Sydney,1.75,2.15,GWS,0
6244,2018,HA,22,2018-08-18 09:25:00+00:00,2018-08-18 19:25:00+10:00,Gold Coast,Brisbane,Gold Coast,74-78,Brisbane,4.15,1.25,Brisbane,1
6245,2018,HA,22,2018-08-18 09:25:00+00:00,2018-08-18 19:25:00+10:00,St Kilda,Hawthorn,Docklands,76-80,Hawthorn,5.4,1.17,Hawthorn,1
6246,2018,HA,22,2018-08-19 03:10:00+00:00,2018-08-19 13:10:00+10:00,Carlton,Western Bulldogs,Docklands,49-66,Western Bulldogs,4.5,1.22,Western Bulldogs,1
6247,2018,HA,22,2018-08-19 05:20:00+00:00,2018-08-19 15:20:00+10:00,West Coast,Melbourne,Perth,91-108,Melbourne,1.75,2.15,West Coast,0
6248,2018,HA,22,2018-08-19 06:40:00+00:00,2018-08-19 16:40:00+10:00,Adelaide,North Melbourne,Adelaide,86-77,Adelaide,1.38,3.2,Adelaide,1
6249,2018,HA,23,2018-08-24 09:50:00+00:00,2018-08-24 19:50:00+10:00,Port Adelaide,Essendon,Adelaide,89-111,Essendon,1.6,2.4,Port Adelaide,0
6250,2018,HA,23,2018-08-25 03:45:00+00:00,2018-08-25 13:45:00+10:00,Geelong,Gold Coast,Kardinia,142-40,Geelong,1.01,21.0,Geelong,1
6251,2018,HA,23,2018-08-25 04:10:00+00:00,2018-08-25 14:10:00+10:00,Richmond,Western Bulldogs,MCG,98-95,Richmond,1.1,8.0,Richmond,1
6252,2018,HA,23,2018-08-25 06:35:00+00:00,2018-08-25 16:35:00+10:00,Fremantle,Collingwood,Perth,67-76,Collingwood,5.6,1.16,Collingwood,1
6253,2018,HA,23,2018-08-25 09:25:00+00:00,2018-08-25 19:25:00+10:00,Carlton,Adelaide,Docklands,61-165,Adelaide,5.2,1.18,Adelaide,1
6254,2018,HA,23,2018-08-25 09:25:00+00:00,2018-08-25 19:25:00+10:00,Sydney,Hawthorn,SCG,74-83,Hawthorn,2.25,1.68,Hawthorn,1
6255,2018,HA,23,2018-08-26 03:10:00+00:00,2018-08-26 13:10:00+10:00,Brisbane,West Coast,Gabba,72-98,West Coast,2.15,1.75,Brisbane,0
6256,2018,HA,23,2018-08-26 05:20:00+00:00,2018-08-26 15:20:00+10:00,Melbourne,GWS,MCG,102-57,Melbourne,1.48,2.75,Melbourne,1
6257,2018,HA,23,2018-08-26 06:40:00+00:00,2018-08-26 16:40:00+10:00,St Kilda,North Melbourne,Docklands,94-117,North Melbourne,3.35,1.35,North Melbourne,1
6285,2019,HA,1,2019-03-21 08:25:00+00:00,2019-03-21 19:25:00+11:00,Carlton,Richmond,MCG,64-97,Richmond,7.25,1.11,Richmond,1
6286,2019,HA,1,2019-03-22 08:50:00+00:00,2019-03-22 19:50:00+11:00,Collingwood,Geelong,MCG,65-72,Geelong,1.5,2.68,Collingwood,0
6287,2019,HA,1,2019-03-23 02:45:00+00:00,2019-03-23 13:45:00+11:00,Melbourne,Port Adelaide,MCG,61-87,Port Adelaide,1.2,4.8,Melbourne,0
6288,2019,HA,1,2019-03-23 05:35:00+00:00,2019-03-23 16:35:00+11:00,Adelaide,Hawthorn,Adelaide,55-87,Hawthorn,1.28,3.85,Adelaide,0
6289,2019,HA,1,2019-03-23 08:25:00+00:00,2019-03-23 19:25:00+11:00,Western Bulldogs,Sydney,Docklands,82-65,Western Bulldogs,2.5,1.56,Sydney,0
6290,2019,HA,1,2019-03-23 09:20:00+00:00,2019-03-23 20:20:00+11:00,Brisbane,West Coast,Gabba,102-58,Brisbane,2.18,1.72,Brisbane,1
6291,2019,HA,1,2019-03-24 02:10:00+00:00,2019-03-24 13:10:00+11:00,St Kilda,Gold Coast,Docklands,85-84,St Kilda,1.25,4.15,St Kilda,1
6292,2019,HA,1,2019-03-24 04:20:00+00:00,2019-03-24 15:20:00+11:00,GWS,Essendon,Showground,112-40,GWS,1.8,2.05,GWS,1
6293,2019,HA,1,2019-03-24 07:20:00+00:00,2019-03-24 18:20:00+11:00,Fremantle,North Melbourne,Perth,141-59,Fremantle,2.15,1.75,North Melbourne,0
6294,2019,HA,2,2019-03-28 08:20:00+00:00,2019-03-28 19:20:00+11:00,Richmond,Collingwood,MCG,66-110,Collingwood,1.95,1.9,Richmond,0
6295,2019,HA,2,2019-03-29 08:50:00+00:00,2019-03-29 19:50:00+11:00,Sydney,Adelaide,SCG,62-88,Adelaide,1.8,2.05,Sydney,0
6296,2019,HA,2,2019-03-30 05:35:00+00:00,2019-03-30 16:35:00+11:00,Essendon,St Kilda,Docklands,65-76,St Kilda,1.38,3.2,Essendon,0
6297,2019,HA,2,2019-03-30 06:10:00+00:00,2019-03-30 17:10:00+11:00,Port Adelaide,Carlton,Adelaide,88-72,Port Adelaide,1.16,5.6,Port Adelaide,1
6298,2019,HA,2,2019-03-30 08:25:00+00:00,2019-03-30 19:25:00+11:00,Geelong,Melbourne,Kardinia,126-46,Geelong,1.58,2.45,Geelong,1
6299,2019,HA,2,2019-03-30 09:10:00+00:00,2019-03-30 20:10:00+11:00,West Coast,GWS,Perth,104-52,West Coast,1.45,2.85,West Coast,1
6300,2019,HA,2,2019-03-31 02:10:00+00:00,2019-03-31 13:10:00+11:00,North Melbourne,Brisbane,Docklands,87-107,Brisbane,1.85,2.0,North Melbourne,0
6301,2019,HA,2,2019-03-31 04:20:00+00:00,2019-03-31 15:20:00+11:00,Hawthorn,Western Bulldogs,MCG,87-106,Western Bulldogs,1.4,3.1,Hawthorn,0
6302,2019,HA,2,2019-03-31 05:40:00+00:00,2019-03-31 16:40:00+11:00,Gold Coast,Fremantle,Gold Coast,61-58,Gold Coast,3.1,1.4,Fremantle,0
6303,2019,HA,3,2019-04-04 08:50:00+00:00,2019-04-04 19:50:00+11:00,Adelaide,Geelong,Adelaide,75-99,Geelong,2.1,1.77,Adelaide,0
6304,2019,HA,3,2019-04-05 08:50:00+00:00,2019-04-05 19:50:00+11:00,Melbourne,Essendon,MCG,112-130,Essendon,1.47,2.8,Melbourne,0
6305,2019,HA,3,2019-04-06 02:45:00+00:00,2019-04-06 13:45:00+11:00,Carlton,Sydney,Docklands,74-93,Sydney,2.8,1.47,Sydney,1
6306,2019,HA,3,2019-04-06 05:35:00+00:00,2019-04-06 16:35:00+11:00,GWS,Richmond,Showground,125-76,GWS,1.5,2.68,GWS,1
6307,2019,HA,3,2019-04-06 08:25:00+00:00,2019-04-06 19:25:00+11:00,Brisbane,Port Adelaide,Gabba,107-90,Brisbane,1.6,2.4,Brisbane,1
6308,2019,HA,3,2019-04-06 08:25:00+00:00,2019-04-06 19:25:00+11:00,Collingwood,West Coast,MCG,76-98,West Coast,1.36,3.3,Collingwood,0
6309,2019,HA,3,2019-04-07 04:20:00+00:00,2019-04-07 14:20:00+10:00,Western Bulldogs,Gold Coast,Docklands,68-73,Gold Coast,1.19,5.0,Western Bulldogs,0
6310,2019,HA,3,2019-04-07 05:20:00+00:00,2019-04-07 15:20:00+10:00,Hawthorn,North Melbourne,MCG,87-71,Hawthorn,1.56,2.5,Hawthorn,1
6311,2019,HA,3,2019-04-07 07:20:00+00:00,2019-04-07 17:20:00+10:00,Fremantle,St Kilda,Perth,71-66,Fremantle,1.4,3.1,Fremantle,1
6312,2019,HA,4,2019-04-11 09:20:00+00:00,2019-04-11 19:20:00+10:00,Sydney,Melbourne,SCG,78-100,Melbourne,1.77,2.1,Sydney,0
6313,2019,HA,4,2019-04-12 09:50:00+00:00,2019-04-12 19:50:00+10:00,Collingwood,Western Bulldogs,MCG,78-64,Collingwood,1.3,3.7,Collingwood,1
6314,2019,HA,4,2019-04-13 03:45:00+00:00,2019-04-13 13:45:00+10:00,Geelong,GWS,Kardinia,75-79,GWS,1.45,2.85,Geelong,0
6315,2019,HA,4,2019-04-13 04:10:00+00:00,2019-04-13 14:10:00+10:00,Essendon,Brisbane,MCG,112-65,Essendon,1.72,2.18,Essendon,1
6316,2019,HA,4,2019-04-13 06:35:00+00:00,2019-04-13 16:35:00+10:00,Port Adelaide,Richmond,Adelaide,92-99,Richmond,1.28,3.85,Port Adelaide,0
6317,2019,HA,4,2019-04-13 09:25:00+00:00,2019-04-13 19:25:00+10:00,North Melbourne,Adelaide,Docklands,71-59,North Melbourne,1.83,2.02,North Melbourne,1
6318,2019,HA,4,2019-04-13 10:10:00+00:00,2019-04-13 20:10:00+10:00,West Coast,Fremantle,Perth,69-56,West Coast,1.12,6.75,West Coast,1
6319,2019,HA,4,2019-04-14 04:40:00+00:00,2019-04-14 14:40:00+10:00,Gold Coast,Carlton,Gold Coast,59-57,Gold Coast,1.7,2.22,Carlton,0
6320,2019,HA,4,2019-04-14 05:20:00+00:00,2019-04-14 15:20:00+10:00,St Kilda,Hawthorn,Docklands,74-69,St Kilda,2.62,1.52,Hawthorn,0
6321,2019,HA,5,2019-04-18 09:35:00+00:00,2019-04-18 19:35:00+10:00,Brisbane,Collingwood,Gabba,61-123,Collingwood,2.25,1.68,Brisbane,0
6322,2019,HA,5,2019-04-19 06:20:00+00:00,2019-04-19 16:20:00+10:00,North Melbourne,Essendon,Docklands,58-116,Essendon,2.22,1.7,Essendon,1
6323,2019,HA,5,2019-04-19 10:10:00+00:00,2019-04-19 20:10:00+10:00,West Coast,Port Adelaide,Perth,53-95,Port Adelaide,1.3,3.7,West Coast,0
6324,2019,HA,5,2019-04-20 03:45:00+00:00,2019-04-20 13:45:00+10:00,GWS,Fremantle,Manuka,82-106,Fremantle,1.13,6.5,GWS,0
6325,2019,HA,5,2019-04-20 06:35:00+00:00,2019-04-20 16:35:00+10:00,Melbourne,St Kilda,MCG,55-95,St Kilda,1.45,2.85,Melbourne,0
6326,2019,HA,5,2019-04-20 09:25:00+00:00,2019-04-20 19:25:00+10:00,Richmond,Sydney,Docklands,89-67,Richmond,1.48,2.75,Richmond,1
6327,2019,HA,5,2019-04-21 03:10:00+00:00,2019-04-21 13:10:00+10:00,Western Bulldogs,Carlton,Docklands,57-101,Carlton,1.38,3.2,Western Bulldogs,0
6328,2019,HA,5,2019-04-21 06:40:00+00:00,2019-04-21 16:40:00+10:00,Adelaide,Gold Coast,Adelaide,119-46,Adelaide,1.19,5.0,Adelaide,1
6329,2019,HA,5,2019-04-22 05:20:00+00:00,2019-04-22 15:20:00+10:00,Hawthorn,Geelong,MCG,90-113,Geelong,2.68,1.5,Geelong,1
6330,2019,HA,6,2019-04-24 09:35:00+00:00,2019-04-24 19:35:00+10:00,Richmond,Melbourne,MCG,85-42,Richmond,1.5,2.68,Richmond,1
6331,2019,HA,6,2019-04-25 05:20:00+00:00,2019-04-25 15:20:00+10:00,Essendon,Collingwood,MCG,69-73,Collingwood,2.62,1.52,Collingwood,1
6332,2019,HA,6,2019-04-26 09:50:00+00:00,2019-04-26 19:50:00+10:00,Port Adelaide,North Melbourne,Adelaide,88-72,Port Adelaide,1.24,4.25,Port Adelaide,1
6333,2019,HA,6,2019-04-27 03:45:00+00:00,2019-04-27 13:45:00+10:00,Gold Coast,Brisbane,Gold Coast,62-111,Brisbane,3.0,1.42,Brisbane,1
6334,2019,HA,6,2019-04-27 06:35:00+00:00,2019-04-27 16:35:00+10:00,St Kilda,Adelaide,Docklands,68-97,Adelaide,1.8,2.05,St Kilda,0
6335,2019,HA,6,2019-04-27 09:25:00+00:00,2019-04-27 19:25:00+10:00,Sydney,GWS,SCG,79-120,GWS,3.2,1.38,GWS,1
6336,2019,HA,6,2019-04-27 10:10:00+00:00,2019-04-27 20:10:00+10:00,Fremantle,Western Bulldogs,Perth,88-69,Fremantle,1.44,2.9,Fremantle,1
6337,2019,HA,6,2019-04-28 05:20:00+00:00,2019-04-28 15:20:00+10:00,Hawthorn,Carlton,Launceston,93-88,Hawthorn,1.3,3.7,Hawthorn,1
6338,2019,HA,6,2019-04-28 06:40:00+00:00,2019-04-28 16:40:00+10:00,Geelong,West Coast,Kardinia,104-46,Geelong,1.3,3.7,Geelong,1
6339,2019,HA,7,2019-05-03 09:50:00+00:00,2019-05-03 19:50:00+10:00,Collingwood,Port Adelaide,Docklands,108-69,Collingwood,1.28,3.85,Collingwood,1
6340,2019,HA,7,2019-05-04 03:45:00+00:00,2019-05-04 13:45:00+10:00,Melbourne,Hawthorn,MCG,79-74,Melbourne,2.25,1.68,Hawthorn,0
6341,2019,HA,7,2019-05-04 03:45:00+00:00,2019-05-04 13:45:00+10:00,GWS,St Kilda,Manuka,114-70,GWS,1.27,4.0,GWS,1
6342,2019,HA,7,2019-05-04 06:35:00+00:00,2019-05-04 16:35:00+10:00,Brisbane,Sydney,Gabba,103-81,Brisbane,1.42,3.0,Brisbane,1
6343,2019,HA,7,2019-05-04 09:25:00+00:00,2019-05-04 19:25:00+10:00,Western Bulldogs,Richmond,Docklands,99-52,Western Bulldogs,2.85,1.45,Richmond,0
6344,2019,HA,7,2019-05-04 10:10:00+00:00,2019-05-04 20:10:00+10:00,West Coast,Gold Coast,Perth,80-57,West Coast,1.07,10.0,West Coast,1
6345,2019,HA,7,2019-05-05 03:10:00+00:00,2019-05-05 13:10:00+10:00,Carlton,North Melbourne,Docklands,62-120,North Melbourne,2.68,1.5,Carlton,0
6346,2019,HA,7,2019-05-05 05:20:00+00:00,2019-05-05 15:20:00+10:00,Geelong,Essendon,MCG,86-54,Geelong,1.63,2.35,Geelong,1
6347,2019,HA,7,2019-05-05 06:40:00+00:00,2019-05-05 16:40:00+10:00,Adelaide,Fremantle,Adelaide,51-34,Adelaide,1.35,3.35,Adelaide,1
6348,2019,HA,8,2019-05-10 09:50:00+00:00,2019-05-10 19:50:00+10:00,Sydney,Essendon,SCG,77-72,Sydney,2.75,1.48,Essendon,0
6349,2019,HA,8,2019-05-11 03:45:00+00:00,2019-05-11 13:45:00+10:00,Western Bulldogs,Brisbane,Ballarat,92-76,Western Bulldogs,1.68,2.25,Western Bulldogs,1
6350,2019,HA,8,2019-05-11 03:45:00+00:00,2019-05-11 13:45:00+10:00,Carlton,Collingwood,MCG,87-106,Collingwood,7.25,1.11,Collingwood,1
6351,2019,HA,8,2019-05-11 06:35:00+00:00,2019-05-11 16:35:00+10:00,Gold Coast,Melbourne,Gold Coast,60-61,Melbourne,3.1,1.4,Melbourne,1
6352,2019,HA,8,2019-05-11 09:25:00+00:00,2019-05-11 19:25:00+10:00,St Kilda,West Coast,Docklands,70-88,West Coast,2.1,1.77,West Coast,1
6353,2019,HA,8,2019-05-11 09:40:00+00:00,2019-05-11 19:40:00+10:00,Port Adelaide,Adelaide,Adelaide,68-88,Adelaide,2.25,1.68,Adelaide,1
6354,2019,HA,8,2019-05-12 03:10:00+00:00,2019-05-12 13:10:00+10:00,North Melbourne,Geelong,Docklands,80-104,Geelong,4.0,1.27,Geelong,1
6355,2019,HA,8,2019-05-12 05:20:00+00:00,2019-05-12 15:20:00+10:00,Hawthorn,GWS,MCG,71-38,Hawthorn,2.3,1.65,GWS,0
6356,2019,HA,8,2019-05-12 07:20:00+00:00,2019-05-12 17:20:00+10:00,Fremantle,Richmond,Perth,86-111,Richmond,1.6,2.4,Fremantle,0
6357,2019,HA,9,2019-05-17 10:10:00+00:00,2019-05-17 20:10:00+10:00,West Coast,Melbourne,Perth,85-69,West Coast,1.28,3.85,West Coast,1
6358,2019,HA,9,2019-05-18 03:45:00+00:00,2019-05-18 13:45:00+10:00,Collingwood,St Kilda,MCG,112-71,Collingwood,1.24,4.25,Collingwood,1
6359,2019,HA,9,2019-05-18 04:10:00+00:00,2019-05-18 14:10:00+10:00,Brisbane,Adelaide,Gabba,93-92,Brisbane,1.75,2.15,Brisbane,1
6360,2019,HA,9,2019-05-18 06:35:00+00:00,2019-05-18 16:35:00+10:00,Geelong,Western Bulldogs,Kardinia,133-89,Geelong,1.22,4.5,Geelong,1
6361,2019,HA,9,2019-05-18 09:25:00+00:00,2019-05-18 19:25:00+10:00,Essendon,Fremantle,Docklands,60-53,Essendon,1.48,2.75,Essendon,1
6362,2019,HA,9,2019-05-18 09:25:00+00:00,2019-05-18 19:25:00+10:00,North Melbourne,Sydney,Hobart,72-77,Sydney,1.36,3.3,North Melbourne,0
6363,2019,HA,9,2019-05-19 03:10:00+00:00,2019-05-19 13:10:00+10:00,Port Adelaide,Gold Coast,Adelaide,89-51,Port Adelaide,1.22,4.5,Port Adelaide,1
6364,2019,HA,9,2019-05-19 05:20:00+00:00,2019-05-19 15:20:00+10:00,Richmond,Hawthorn,MCG,95-59,Richmond,1.8,2.05,Richmond,1
6365,2019,HA,9,2019-05-19 06:40:00+00:00,2019-05-19 16:40:00+10:00,GWS,Carlton,Showground,138-45,GWS,1.11,7.25,GWS,1
6366,2019,HA,10,2019-05-24 09:50:00+00:00,2019-05-24 19:50:00+10:00,Sydney,Collingwood,SCG,73-80,Collingwood,2.85,1.45,Collingwood,1
6367,2019,HA,10,2019-05-25 03:45:00+00:00,2019-05-25 13:45:00+10:00,Hawthorn,Port Adelaide,Launceston,80-49,Hawthorn,1.68,2.25,Hawthorn,1
6368,2019,HA,10,2019-05-25 04:10:00+00:00,2019-05-25 14:10:00+10:00,Western Bulldogs,North Melbourne,Docklands,90-115,North Melbourne,1.6,2.4,Western Bulldogs,0
6369,2019,HA,10,2019-05-25 06:35:00+00:00,2019-05-25 16:35:00+10:00,Adelaide,West Coast,Adelaide,73-85,West Coast,1.54,2.55,Adelaide,0
6370,2019,HA,10,2019-05-25 09:25:00+00:00,2019-05-25 19:25:00+10:00,Gold Coast,Geelong,Gold Coast,64-91,Geelong,7.25,1.11,Geelong,1
6371,2019,HA,10,2019-05-25 09:25:00+00:00,2019-05-25 19:25:00+10:00,Richmond,Essendon,MCG,73-50,Richmond,1.68,2.25,Richmond,1
6372,2019,HA,10,2019-05-26 03:10:00+00:00,2019-05-26 13:10:00+10:00,Melbourne,GWS,MCG,68-94,GWS,2.55,1.54,GWS,1
6373,2019,HA,10,2019-05-26 05:20:00+00:00,2019-05-26 15:20:00+10:00,St Kilda,Carlton,Docklands,68-55,St Kilda,1.48,2.75,St Kilda,1
6374,2019,HA,10,2019-05-26 07:20:00+00:00,2019-05-26 17:20:00+10:00,Fremantle,Brisbane,Perth,73-72,Fremantle,1.7,2.22,Fremantle,1
6375,2019,HA,11,2019-05-31 09:50:00+00:00,2019-05-31 19:50:00+10:00,North Melbourne,Richmond,Docklands,99-62,North Melbourne,3.1,1.4,Richmond,0
6376,2019,HA,11,2019-06-01 03:45:00+00:00,2019-06-01 13:45:00+10:00,Collingwood,Fremantle,MCG,75-79,Fremantle,1.15,6.0,Collingwood,0
6377,2019,HA,11,2019-06-01 03:45:00+00:00,2019-06-01 13:45:00+10:00,GWS,Gold Coast,Showground,126-43,GWS,1.04,13.0,GWS,1
6378,2019,HA,11,2019-06-01 06:35:00+00:00,2019-06-01 16:35:00+10:00,Geelong,Sydney,Kardinia,85-63,Geelong,1.17,5.4,Geelong,1
6379,2019,HA,11,2019-06-01 09:25:00+00:00,2019-06-01 19:25:00+10:00,Brisbane,Hawthorn,Gabba,85-66,Brisbane,1.63,2.35,Brisbane,1
6380,2019,HA,11,2019-06-01 09:40:00+00:00,2019-06-01 19:40:00+10:00,Melbourne,Adelaide,Darwin,88-90,Adelaide,2.45,1.58,Adelaide,1
6381,2019,HA,11,2019-06-02 04:20:00+00:00,2019-06-02 14:20:00+10:00,St Kilda,Port Adelaide,Shanghai,69-139,Port Adelaide,3.35,1.35,Port Adelaide,1
6382,2019,HA,11,2019-06-02 05:20:00+00:00,2019-06-02 15:20:00+10:00,Essendon,Carlton,MCG,74-33,Essendon,1.42,3.0,Essendon,1
6383,2019,HA,11,2019-06-02 07:20:00+00:00,2019-06-02 17:20:00+10:00,West Coast,Western Bulldogs,Perth,133-72,West Coast,1.24,4.25,West Coast,1
6384,2019,HA,12,2019-06-07 09:50:00+00:00,2019-06-07 19:50:00+10:00,Richmond,Geelong,MCG,37-104,Geelong,3.0,1.42,Geelong,1
6385,2019,HA,12,2019-06-08 03:45:00+00:00,2019-06-08 13:45:00+10:00,Carlton,Brisbane,Docklands,78-63,Carlton,2.8,1.47,Brisbane,0
6386,2019,HA,12,2019-06-08 06:35:00+00:00,2019-06-08 16:35:00+10:00,Gold Coast,North Melbourne,Gold Coast,72-99,North Melbourne,3.2,1.38,North Melbourne,1
6387,2019,HA,12,2019-06-08 09:40:00+00:00,2019-06-08 19:40:00+10:00,Adelaide,GWS,Adelaide,82-61,Adelaide,1.8,2.05,Adelaide,1
6388,2019,HA,12,2019-06-09 05:20:00+00:00,2019-06-09 15:20:00+10:00,Sydney,West Coast,SCG,116-71,Sydney,1.9,1.95,Sydney,1
6389,2019,HA,12,2019-06-10 05:20:00+00:00,2019-06-10 15:20:00+10:00,Collingwood,Melbourne,MCG,98-57,Collingwood,1.42,3.0,Collingwood,1
6390,2019,HA,13,2019-06-13 09:50:00+00:00,2019-06-13 19:50:00+10:00,Adelaide,Richmond,Adelaide,101-68,Adelaide,1.2,4.8,Adelaide,1
6391,2019,HA,13,2019-06-14 09:50:00+00:00,2019-06-14 19:50:00+10:00,Essendon,Hawthorn,Docklands,96-77,Essendon,1.65,2.3,Essendon,1
6392,2019,HA,13,2019-06-15 03:45:00+00:00,2019-06-15 13:45:00+10:00,Gold Coast,St Kilda,Townsville,76-80,St Kilda,2.55,1.54,St Kilda,1
6393,2019,HA,13,2019-06-15 06:35:00+00:00,2019-06-15 16:35:00+10:00,Fremantle,Port Adelaide,Perth,100-79,Fremantle,1.83,2.02,Fremantle,1
6394,2019,HA,13,2019-06-15 09:25:00+00:00,2019-06-15 19:25:00+10:00,Carlton,Western Bulldogs,Docklands,100-103,Western Bulldogs,2.62,1.52,Carlton,0
6395,2019,HA,13,2019-06-16 05:20:00+00:00,2019-06-16 15:20:00+10:00,North Melbourne,GWS,Hobart,68-91,GWS,2.55,1.54,GWS,1
6396,2019,HA,14,2019-06-20 10:10:00+00:00,2019-06-20 20:10:00+10:00,West Coast,Essendon,Perth,106-71,West Coast,1.38,3.2,West Coast,1
6397,2019,HA,14,2019-06-21 09:50:00+00:00,2019-06-21 19:50:00+10:00,Sydney,Hawthorn,SCG,82-63,Sydney,1.52,2.62,Sydney,1
6398,2019,HA,14,2019-06-22 03:45:00+00:00,2019-06-22 13:45:00+10:00,Melbourne,Fremantle,MCG,85-71,Melbourne,1.6,2.4,Melbourne,1
6399,2019,HA,14,2019-06-22 06:35:00+00:00,2019-06-22 16:35:00+10:00,St Kilda,Brisbane,Docklands,59-115,Brisbane,2.18,1.72,Brisbane,1
6400,2019,HA,14,2019-06-22 09:40:00+00:00,2019-06-22 19:40:00+10:00,Port Adelaide,Geelong,Adelaide,67-56,Port Adelaide,2.75,1.48,Geelong,0
6401,2019,HA,14,2019-06-23 05:20:00+00:00,2019-06-23 15:20:00+10:00,Western Bulldogs,Collingwood,Docklands,73-82,Collingwood,3.85,1.28,Collingwood,1
6402,2019,HA,15,2019-06-27 09:20:00+00:00,2019-06-27 19:20:00+10:00,Essendon,GWS,Docklands,77-71,Essendon,2.3,1.65,GWS,0
6403,2019,HA,15,2019-06-28 09:50:00+00:00,2019-06-28 19:50:00+10:00,Geelong,Adelaide,Kardinia,96-69,Geelong,1.25,4.15,Geelong,1
6404,2019,HA,15,2019-06-29 03:45:00+00:00,2019-06-29 13:45:00+10:00,Hawthorn,West Coast,MCG,71-77,West Coast,2.15,1.75,West Coast,1
6405,2019,HA,15,2019-06-29 06:35:00+00:00,2019-06-29 16:35:00+10:00,Sydney,Gold Coast,SCG,93-51,Sydney,1.12,6.25,Sydney,1
6406,2019,HA,15,2019-06-29 09:25:00+00:00,2019-06-29 19:25:00+10:00,Collingwood,North Melbourne,Docklands,37-81,North Melbourne,1.36,3.3,Collingwood,0
6407,2019,HA,15,2019-06-29 09:40:00+00:00,2019-06-29 19:40:00+10:00,Port Adelaide,Western Bulldogs,Adelaide,41-66,Western Bulldogs,1.33,3.5,Port Adelaide,0
6408,2019,HA,15,2019-06-30 03:10:00+00:00,2019-06-30 13:10:00+10:00,St Kilda,Richmond,Docklands,70-103,Richmond,3.5,1.33,Richmond,1
6409,2019,HA,15,2019-06-30 05:20:00+00:00,2019-06-30 15:20:00+10:00,Brisbane,Melbourne,Gabba,107-74,Brisbane,1.56,2.5,Brisbane,1
6410,2019,HA,15,2019-06-30 07:20:00+00:00,2019-06-30 17:20:00+10:00,Fremantle,Carlton,Perth,75-79,Carlton,1.16,5.6,Fremantle,0
6411,2019,HA,16,2019-07-05 09:50:00+00:00,2019-07-05 19:50:00+10:00,Hawthorn,Collingwood,MCG,67-63,Hawthorn,2.75,1.48,Collingwood,0
6412,2019,HA,16,2019-07-06 03:45:00+00:00,2019-07-06 13:45:00+10:00,Essendon,Sydney,MCG,76-66,Essendon,1.54,2.55,Essendon,1
6413,2019,HA,16,2019-07-06 04:10:00+00:00,2019-07-06 14:10:00+10:00,Gold Coast,Richmond,Gold Coast,58-150,Richmond,5.0,1.19,Richmond,1
6414,2019,HA,16,2019-07-06 06:35:00+00:00,2019-07-06 16:35:00+10:00,Adelaide,Port Adelaide,Adelaide,44-101,Port Adelaide,1.68,2.25,Adelaide,0
6415,2019,HA,16,2019-07-06 09:25:00+00:00,2019-07-06 19:25:00+10:00,Western Bulldogs,Geelong,Docklands,71-55,Western Bulldogs,3.7,1.3,Geelong,0
6416,2019,HA,16,2019-07-06 10:10:00+00:00,2019-07-06 20:10:00+10:00,Fremantle,West Coast,Perth,31-122,West Coast,2.75,1.48,West Coast,1
6417,2019,HA,16,2019-07-07 03:10:00+00:00,2019-07-07 13:10:00+10:00,Carlton,Melbourne,MCG,100-105,Melbourne,2.9,1.44,Melbourne,1
6418,2019,HA,16,2019-07-07 05:20:00+00:00,2019-07-07 15:20:00+10:00,North Melbourne,St Kilda,Hobart,112-73,North Melbourne,1.27,4.0,North Melbourne,1
6419,2019,HA,16,2019-07-07 06:40:00+00:00,2019-07-07 16:40:00+10:00,GWS,Brisbane,Showground,74-94,Brisbane,1.36,3.3,GWS,0
